167,PC Valthaty,63.00000000000000000
336,CA Lynn,62.50000000000000000
162,CH Gayle,55.33333333333333330
19,MEK Hussey,53.00000000000000000
163,MC Henriques,52.00000000000000000
306,SPD Smith,46.40000000000000000
187,DA Warner,46.30000000000000000
110,AB de Villiers,46.16666666666666670
109,JA Morkel,44.00000000000000000
420,RR Pant,44.00000000000000000
